-2.243830073760981492e+01
5.050057191177891980e+00
7.177852434238225499e+00
2.664031123227832154e+01
-2.800255903951303083e+00
-3.085505211480636945e+00
-1.455148002621444903e+01
-3.373672888992527419e+01
-3.873932141557893516e+01
-1.119681922073869629e+01
